ID Поездки;ID Водителя;ID Автомобиля;"Дата и время
начала поездки";Длина поездки, км
2580;2;18;07.09.2023 4:38;32,6
2581;27;4;07.09.2023 5:09;14,3
2582;27;2;07.09.2023 5:10;4,9
2583;22;25;07.09.2023 6:40;35,0
2584;6;6;07.09.2023 8:21;29,8
2585;23;15;07.09.2023 11:01;47,6
2586;45;30;07.09.2023 11:10;15,9
2587;42;25;07.09.2023 12:15;15,8
2588;55;20;07.09.2023 16:54;48,3
2589;10;18;07.09.2023 18:27;32,8
2590;50;2;07.09.2023 20:39;13,0
2591;38;10;07.09.2023 21:16;31,4
2592;32;41;07.09.2023 21:41;59,1
2593;48;10;07.09.2023 23:31;38,5
2594;18;10;08.09.2023 1:24;40,5
2595;37;10;08.09.2023 1:31;57,6
2596;13;4;08.09.2023 2:36;14,1
2597;37;10;08.09.2023 5:28;57,4
2598;3;32;08.09.2023 6:15;37,7
2599;25;26;08.09.2023 6:30;51,3
2600;34;6;08.09.2023 7:50;8,9
2601;59;4;08.09.2023 8:29;49,6
2602;41;40;08.09.2023 9:03;8,6
2603;38;21;08.09.2023 10:25;12,9
2604;3;6;08.09.2023 11:11;22,9
2605;9;20;08.09.2023 11:21;32,8
2606;53;10;08.09.2023 15:09;33,1
2607;42;1;08.09.2023 16:04;28,7
2608;58;9;08.09.2023 17:00;8,8
2609;7;16;08.09.2023 20:22;31,7
2610;57;5;08.09.2023 21:15;21,3
2611;54;37;08.09.2023 21:27;20,0
2612;51;8;09.09.2023 0:37;55,1
2613;4;32;09.09.2023 1:17;43,2
2614;20;41;09.09.2023 2:10;56,6
2615;62;35;09.09.2023 2:53;55,5
2616;11;15;09.09.2023 6:20;37,0
2617;45;29;09.09.2023 7:24;39,9
2618;37;19;09.09.2023 8:09;20,3
2619;26;17;09.09.2023 10:02;55,3
2620;49;29;09.09.2023 12:04;50,2
2621;7;42;09.09.2023 12:20;56,8
2622;54;11;09.09.2023 15:18;50,1
2623;26;9;09.09.2023 16:31;43,0
2624;23;33;09.09.2023 18:46;48,0
2625;42;25;09.09.2023 23:10;54,6
2626;17;32;09.09.2023 23:33;47,0
2627;8;37;10.09.2023 2:07;34,9
2628;16;11;10.09.2023 5:51;51,5
2629;47;27;10.09.2023 8:00;49,6
2630;46;14;10.09.2023 8:04;20,7
2631;30;18;10.09.2023 17:18;48,9
2632;25;26;10.09.2023 17:58;7,7
2633;25;28;10.09.2023 19:21;43,7
2634;7;42;10.09.2023 19:39;46,2
2635;15;10;10.09.2023 21:04;18,3
2636;29;32;10.09.2023 23:10;22,0
2637;61;4;11.09.2023 1:21;31,8
2638;22;1;11.09.2023 3:50;54,4
2639;16;7;11.09.2023 4:01;18,8
2640;4;6;11.09.2023 4:28;17,4
2641;63;22;11.09.2023 7:55;47,7
2642;15;41;11.09.2023 7:58;53,6
2643;50;2;11.09.2023 9:14;52,9
2644;20;14;11.09.2023 14:58;7,6
2645;40;7;11.09.2023 15:09;2,1
2646;49;31;11.09.2023 15:24;55,7
2647;56;38;11.09.2023 18:51;38,4
2648;49;30;11.09.2023 19:37;42,8
2649;33;2;11.09.2023 23:01;51,6
2650;11;8;11.09.2023 23:32;4,2
2651;31;22;12.09.2023 1:45;9,0
2652;23;11;12.09.2023 1:47;27,0
2653;24;1;12.09.2023 4:59;34,1
2654;62;41;12.09.2023 5:28;53,7
2655;17;32;12.09.2023 6:35;47,0
2656;47;30;12.09.2023 7:34;2,9
2657;31;23;12.09.2023 8:20;33,1
2658;62;21;12.09.2023 8:29;46,4
2659;23;7;12.09.2023 9:25;44,8
2660;63;26;12.09.2023 11:49;22,8
2661;56;35;12.09.2023 11:57;16,0
2662;16;8;12.09.2023 12:54;25,9
2663;13;17;12.09.2023 17:07;2,7
2664;12;29;12.09.2023 18:14;13,4
2665;52;4;12.09.2023 18:19;39,2
2666;25;28;12.09.2023 18:55;34,1
2667;1;12;12.09.2023 21:09;49,9
2668;19;34;12.09.2023 22:53;42,1
2669;10;18;12.09.2023 22:53;56,9
2670;24;1;12.09.2023 22:55;25,8
2671;29;6;13.09.2023 0:18;54,6
2672;18;14;13.09.2023 4:11;26,1
2673;34;6;13.09.2023 6:08;40,7
2674;9;27;13.09.2023 10:08;44,5
2675;11;40;13.09.2023 13:52;37,3
2676;43;6;13.09.2023 13:57;37,9
2677;30;34;13.09.2023 15:24;25,6
2678;40;15;13.09.2023 15:28;50,8
2679;54;15;13.09.2023 15:32;8,1
2680;18;35;13.09.2023 15:53;23,5
2681;56;38;13.09.2023 18:09;31,9
2682;53;14;13.09.2023 19:31;10,8
2683;6;6;13.09.2023 19:51;10,3
2684;36;32;14.09.2023 0:06;10,1
2685;49;31;14.09.2023 2:01;13,1
2686;41;15;14.09.2023 3:27;46,8
2687;45;30;14.09.2023 4:07;7,2
2688;45;20;14.09.2023 6:23;33,4
2689;3;32;14.09.2023 12:23;38,9
2690;11;7;14.09.2023 13:02;9,3
2691;34;6;14.09.2023 17:15;15,0
2692;16;37;14.09.2023 19:12;45,1
2693;2;18;14.09.2023 19:49;32,3
2694;57;36;15.09.2023 3:11;15,8
2695;12;29;15.09.2023 5:17;10,1
2696;41;8;15.09.2023 5:32;34,2
2697;6;32;15.09.2023 7:59;34,9
2698;51;37;15.09.2023 8:42;59,4
2699;31;13;15.09.2023 8:52;26,1
2700;60;23;15.09.2023 10:02;6,0
2701;19;12;15.09.2023 10:54;59,8
2702;5;18;15.09.2023 11:44;57,4
2703;43;6;15.09.2023 12:04;6,8
2704;24;1;15.09.2023 12:13;35,9
2705;2;36;15.09.2023 13:07;26,3
2706;7;42;15.09.2023 19:49;44,7
2707;41;33;15.09.2023 20:27;1,7
2708;28;38;15.09.2023 22:23;20,6
2709;9;30;15.09.2023 23:21;49,0
2710;34;6;15.09.2023 23:26;27,1
2711;2;36;15.09.2023 23:48;13,1
2712;17;32;16.09.2023 0:39;46,9
2713;27;17;16.09.2023 1:33;34,3
2714;2;3;16.09.2023 2:58;12,9
2715;50;4;16.09.2023 3:27;49,4
2716;17;6;16.09.2023 5:37;36,1
2717;2;12;16.09.2023 11:47;35,4
2718;50;4;16.09.2023 14:53;2,5
2719;62;35;16.09.2023 15:15;6,5
2720;43;6;16.09.2023 19:01;21,8
2721;28;38;16.09.2023 19:06;30,0
2722;31;13;16.09.2023 21:12;8,9
2723;24;42;16.09.2023 22:16;14,6
2724;48;10;16.09.2023 23:40;37,1
2725;39;15;17.09.2023 3:24;17,1
2726;56;41;17.09.2023 4:31;31,2
2727;3;6;17.09.2023 6:13;40,4
2728;18;14;17.09.2023 6:44;19,4
2729;55;31;17.09.2023 7:27;7,6
2730;51;7;17.09.2023 7:54;8,2
2731;63;22;17.09.2023 9:10;12,3
2732;25;23;17.09.2023 10:58;38,9
2733;55;27;17.09.2023 11:04;53,0
2734;5;3;17.09.2023 12:22;45,4
2735;34;6;17.09.2023 12:49;1,9
2736;59;39;17.09.2023 12:53;11,5
2737;54;15;17.09.2023 14:29;39,8
2738;31;13;17.09.2023 14:53;53,9
2739;61;2;17.09.2023 15:14;21,8
2740;27;39;17.09.2023 16:23;14,9
2741;46;10;17.09.2023 19:14;53,6
2742;27;9;18.09.2023 0:50;33,8
2743;17;6;18.09.2023 2:31;60,0
2744;54;11;18.09.2023 3:16;47,9
2745;21;37;18.09.2023 7:57;16,9
2746;32;10;18.09.2023 9:18;2,9
2747;40;15;18.09.2023 10:15;46,7
2748;55;20;18.09.2023 10:17;46,9
2749;8;40;18.09.2023 10:51;3,4
2750;20;38;18.09.2023 13:46;32,1
2751;3;6;18.09.2023 19:27;39,1
2752;27;17;18.09.2023 21:20;50,2
2753;4;32;18.09.2023 22:03;45,2
2754;3;32;18.09.2023 23:03;23,9
2755;61;4;19.09.2023 0:16;41,5
2756;28;19;19.09.2023 1:51;2,8
2757;59;39;19.09.2023 2:08;8,8
2758;45;29;19.09.2023 5:46;19,3
2759;29;32;19.09.2023 7:15;43,0
2760;20;19;19.09.2023 10:27;55,4
2761;53;19;19.09.2023 11:20;57,1
2762;14;41;19.09.2023 12:04;21,6
2763;30;34;19.09.2023 14:07;38,4
2764;43;6;19.09.2023 14:15;55,7
2765;58;4;19.09.2023 15:06;54,0
2766;53;35;19.09.2023 15:24;43,6
2767;61;9;19.09.2023 16:46;31,4
2768;6;6;19.09.2023 21:43;27,9
2769;55;27;19.09.2023 22:10;2,4
2770;33;39;20.09.2023 1:13;20,9
2771;11;15;20.09.2023 2:05;36,0
2772;5;5;20.09.2023 2:39;36,9
2773;54;15;20.09.2023 3:37;18,1
2774;17;6;20.09.2023 4:33;58,9
2775;35;36;20.09.2023 5:37;56,7
2776;4;6;20.09.2023 6:10;9,7
2777;40;8;20.09.2023 6:25;45,7
2778;59;4;20.09.2023 7:28;46,5
2779;10;24;20.09.2023 8:50;13,3
2780;13;4;20.09.2023 8:58;47,1
2781;40;33;20.09.2023 10:33;50,3
2782;36;6;20.09.2023 11:31;9,5
2783;20;10;20.09.2023 16:08;23,8
2784;19;3;20.09.2023 16:59;16,9
2785;47;31;20.09.2023 18:35;18,8
2786;27;9;20.09.2023 20:07;16,9
2787;14;19;20.09.2023 23:32;32,5
2788;12;31;20.09.2023 23:36;57,9
2789;34;32;20.09.2023 23:46;55,5
2790;4;32;21.09.2023 0:41;50,1
2791;60;23;21.09.2023 1:14;19,6
2792;27;2;21.09.2023 2:36;53,9
2793;2;3;21.09.2023 2:59;26,0
2794;13;17;21.09.2023 9:27;47,9
2795;24;1;21.09.2023 11:50;44,3
2796;58;39;21.09.2023 14:46;52,4
2797;27;9;21.09.2023 17:08;50,7
2798;44;32;21.09.2023 18:37;23,2
2799;47;31;21.09.2023 20:57;37,4
2800;57;3;21.09.2023 21:50;58,4
2801;50;17;21.09.2023 23:59;5,6
2802;48;14;22.09.2023 0:34;42,6
2803;55;27;22.09.2023 1:20;15,8
2804;51;11;22.09.2023 3:36;46,7
2805;37;41;22.09.2023 3:57;13,5
2806;24;25;22.09.2023 5:10;15,1
2807;43;6;22.09.2023 5:49;44,1
2808;63;22;22.09.2023 6:14;14,2
2809;25;22;22.09.2023 7:37;55,7
2810;4;6;22.09.2023 9:13;18,9
2811;52;4;22.09.2023 10:33;42,9
2812;27;4;22.09.2023 11:50;53,1
2813;62;38;22.09.2023 13:04;39,4
2814;14;19;22.09.2023 14:24;18,5
2815;24;25;22.09.2023 16:30;27,7
2816;47;29;22.09.2023 17:48;42,7
2817;61;17;22.09.2023 18:18;29,6
2818;32;10;22.09.2023 18:55;34,8
2819;13;17;22.09.2023 21:22;55,6
2820;57;24;22.09.2023 22:12;13,7
2821;13;39;23.09.2023 1:24;38,0
2822;43;6;23.09.2023 3:51;38,0
2823;1;5;23.09.2023 4:07;4,4
2824;19;12;23.09.2023 4:31;58,6
2825;62;19;23.09.2023 5:02;40,5
2826;21;11;23.09.2023 7:00;54,3
2827;54;40;23.09.2023 7:28;6,9
2828;58;17;23.09.2023 9:36;45,0
2829;55;30;23.09.2023 12:04;14,1
2830;45;20;23.09.2023 12:23;6,5
2831;46;35;23.09.2023 12:38;58,7
2832;10;34;23.09.2023 13:04;14,8
2833;50;39;23.09.2023 14:44;35,2
2834;63;22;23.09.2023 15:57;23,6
2835;55;27;23.09.2023 16:59;48,5
2836;1;36;23.09.2023 17:12;4,3
2837;14;41;23.09.2023 18:24;16,0
2838;25;13;23.09.2023 20:12;46,1
2839;13;17;23.09.2023 20:32;49,5
2840;54;8;23.09.2023 21:44;17,5
2841;22;42;23.09.2023 23:30;19,7
2842;17;6;24.09.2023 0:27;52,9
2843;18;19;24.09.2023 0:29;30,5
2844;36;6;24.09.2023 2:59;34,5
2845;29;6;24.09.2023 14:25;51,5
2846;23;7;24.09.2023 14:51;6,9
2847;10;12;24.09.2023 15:53;30,4
2848;51;8;24.09.2023 17:36;39,9
2849;34;32;24.09.2023 17:51;40,1
2850;50;2;24.09.2023 18:07;9,8
2851;56;21;24.09.2023 19:29;34,9
2852;32;10;24.09.2023 20:24;5,9
2853;22;16;24.09.2023 21:29;58,3
2854;16;37;24.09.2023 22:18;42,4
2855;5;12;24.09.2023 22:33;33,1
2856;62;14;25.09.2023 1:05;6,7
2857;31;13;25.09.2023 3:16;16,0
2858;27;2;25.09.2023 5:26;49,1
2859;20;21;25.09.2023 5:46;32,6
2860;48;19;25.09.2023 7:16;21,4
2861;37;14;25.09.2023 9:44;21,7
2862;1;18;25.09.2023 9:57;15,4
2863;7;16;25.09.2023 10:27;56,0
2864;18;35;25.09.2023 11:00;59,1
2865;10;24;25.09.2023 12:32;42,2
2866;4;32;25.09.2023 13:24;19,2
2867;17;32;25.09.2023 13:53;55,3
2868;14;35;25.09.2023 14:26;47,9
2869;17;32;25.09.2023 18:09;34,2
2870;2;24;25.09.2023 19:30;32,7
2871;54;7;25.09.2023 20:43;53,1
2872;40;7;25.09.2023 22:25;44,2
2873;32;41;26.09.2023 3:41;22,0
2874;43;32;26.09.2023 9:19;21,3
2875;38;19;26.09.2023 12:20;46,0
2876;23;8;26.09.2023 13:36;54,7
2877;6;6;26.09.2023 14:04;12,9
2878;55;20;26.09.2023 14:23;24,5
2879;22;16;26.09.2023 14:24;6,0
2880;6;32;26.09.2023 14:55;53,1
2881;23;33;26.09.2023 16:51;27,0
2882;3;6;26.09.2023 17:02;50,7
2883;7;1;26.09.2023 18:52;28,7
2884;7;16;26.09.2023 21:25;7,3
2885;61;4;27.09.2023 0:32;18,2
2886;24;1;27.09.2023 2:18;55,4
2887;40;40;27.09.2023 4:07;53,4
2888;21;8;27.09.2023 6:31;27,3
2889;61;17;27.09.2023 10:39;31,4
2890;17;32;27.09.2023 11:20;58,4
2891;7;25;27.09.2023 11:26;8,9
2892;44;32;27.09.2023 13:09;42,6
2893;5;12;27.09.2023 13:35;22,6
2894;25;23;27.09.2023 14:19;8,3
2895;54;33;27.09.2023 14:33;44,8
2896;34;32;27.09.2023 16:53;57,4
2897;34;6;27.09.2023 17:24;56,6
2898;1;5;27.09.2023 18:10;13,8
2899;32;10;27.09.2023 18:58;39,0
2900;8;15;27.09.2023 19:46;51,0
2901;41;15;27.09.2023 21:26;2,2
2902;44;32;27.09.2023 22:11;9,1
2903;26;39;28.09.2023 1:16;4,2
2904;1;34;28.09.2023 1:20;13,8
2905;22;25;28.09.2023 2:51;16,2
2906;8;33;28.09.2023 3:51;26,5
2907;8;15;28.09.2023 4:17;30,5
2908;60;22;28.09.2023 5:00;43,8
2909;45;20;28.09.2023 5:06;2,6
2910;13;17;28.09.2023 7:00;52,7
2911;58;4;28.09.2023 8:10;58,3
2912;26;4;28.09.2023 11:21;41,7
2913;13;17;28.09.2023 11:25;43,4
2914;32;21;28.09.2023 11:55;39,4
2915;52;4;28.09.2023 13:13;51,7
2916;55;29;28.09.2023 15:08;4,2
2917;62;35;28.09.2023 17:19;50,1
2918;60;22;28.09.2023 17:43;16,5
2919;60;13;28.09.2023 17:57;15,5
2920;12;31;28.09.2023 18:28;58,9
2921;46;10;28.09.2023 20:54;46,5
2922;63;26;29.09.2023 1:33;27,9
2923;4;6;29.09.2023 2:19;10,0
2924;19;18;29.09.2023 2:31;8,6
2925;14;19;29.09.2023 2:56;7,5
2926;28;19;29.09.2023 5:30;30,4
2927;5;5;29.09.2023 5:40;54,6
2928;28;14;29.09.2023 6:30;32,0
2929;23;37;29.09.2023 6:44;37,5
2930;4;32;29.09.2023 6:51;56,1
2931;36;6;29.09.2023 7:47;36,6
2932;63;22;29.09.2023 12:47;29,0
2933;53;19;29.09.2023 16:05;14,9
2934;57;18;29.09.2023 17:04;10,1
2935;27;9;29.09.2023 19:08;54,4
2936;12;29;29.09.2023 20:53;48,1
2937;26;17;29.09.2023 21:35;17,5
2938;52;17;29.09.2023 21:35;36,6
2939;48;14;29.09.2023 23:05;37,3
2940;22;25;30.09.2023 5:18;1,7
2941;4;32;30.09.2023 8:31;2,7
2942;37;21;30.09.2023 8:49;37,2
2943;13;39;30.09.2023 9:49;36,3
2944;38;14;30.09.2023 10:38;47,2
2945;20;41;30.09.2023 13:19;35,8
2946;57;24;30.09.2023 17:22;47,1
2947;31;22;30.09.2023 17:26;13,5
2948;32;19;30.09.2023 17:34;7,7
2949;55;29;30.09.2023 17:54;42,4
2950;7;1;30.09.2023 17:59;8,2
2951;33;9;30.09.2023 18:24;40,0
2952;6;6;30.09.2023 19:19;49,9
2953;63;23;30.09.2023 20:09;24,1
2954;56;35;30.09.2023 21:14;24,2
2955;25;23;30.09.2023 23:22;30,7
2956;40;8;30.09.2023 23:36;18,8
2957;55;27;01.10.2023 2:36;11,2
2958;32;38;01.10.2023 3:48;34,1
2959;51;33;01.10.2023 5:15;23,8
2960;57;5;01.10.2023 6:02;56,1
2961;59;4;01.10.2023 8:27;59,1
2962;61;4;01.10.2023 9:09;52,9
2963;55;30;01.10.2023 11:40;43,2
2964;4;6;01.10.2023 14:37;17,0
2965;4;32;01.10.2023 16:32;32,3
2966;36;6;01.10.2023 19:03;50,1
2967;29;6;02.10.2023 5:43;52,3
2968;30;24;02.10.2023 6:16;16,0
2969;38;35;02.10.2023 6:18;22,9
2970;41;40;02.10.2023 7:02;56,4
2971;47;20;02.10.2023 7:18;47,7
2972;27;2;02.10.2023 7:46;32,1
2973;13;17;02.10.2023 7:51;29,4
2974;7;16;02.10.2023 9:28;12,6
2975;54;11;02.10.2023 9:45;35,6
2976;15;19;02.10.2023 10:02;36,7
2977;4;6;02.10.2023 11:16;14,9
2978;47;27;02.10.2023 14:17;10,8
2979;5;5;02.10.2023 14:48;55,5
2980;36;6;02.10.2023 14:51;43,5
2981;4;32;02.10.2023 16:54;42,3
2982;62;41;02.10.2023 17:02;20,9
2983;49;29;02.10.2023 17:46;55,5
2984;50;2;02.10.2023 18:00;22,9
2985;29;32;02.10.2023 18:07;58,6
2986;47;29;02.10.2023 18:43;23,8
2987;34;6;02.10.2023 19:37;59,2
2988;38;38;02.10.2023 20:23;38,1
2989;15;21;03.10.2023 0:35;47,3
2990;20;21;03.10.2023 0:52;42,7
2991;42;25;03.10.2023 1:14;36,8
2992;6;6;03.10.2023 3:34;48,5
2993;27;9;03.10.2023 6:13;53,8
2994;9;20;03.10.2023 6:15;53,2
2995;41;40;03.10.2023 7:22;51,9
2996;35;5;03.10.2023 7:28;14,7
2997;52;2;03.10.2023 8:47;49,3
2998;14;14;03.10.2023 9:00;59,0
2999;4;32;03.10.2023 9:22;36,5
3000;62;10;03.10.2023 10:33;53,3
3001;55;20;03.10.2023 10:55;46,2
3002;34;32;03.10.2023 11:45;2,8
3003;28;14;03.10.2023 13:30;46,1
3004;3;6;03.10.2023 14:57;9,3
3005;25;28;03.10.2023 15:53;15,6
3006;36;32;03.10.2023 16:52;44,0
3007;27;9;03.10.2023 17:28;32,4
3008;50;4;03.10.2023 17:29;25,6
3009;33;4;03.10.2023 17:38;10,3
3010;7;25;03.10.2023 20:27;46,6
3011;52;39;04.10.2023 0:56;56,5
3012;37;19;04.10.2023 1:25;52,8
3013;9;30;04.10.2023 5:42;14,8
3014;21;8;04.10.2023 6:36;54,4
3015;16;7;04.10.2023 7:14;39,6
3016;37;38;04.10.2023 8:05;33,4
3017;9;31;04.10.2023 10:41;59,7
3018;20;35;04.10.2023 11:42;23,1
3019;32;19;04.10.2023 12:07;48,6
3020;59;2;04.10.2023 12:08;59,5
3021;54;40;04.10.2023 18:40;31,1
3022;11;7;04.10.2023 19:13;45,5
3023;14;35;04.10.2023 20:45;57,6
3024;31;13;04.10.2023 21:22;14,3
3025;3;6;04.10.2023 22:43;49,2
3026;42;1;04.10.2023 22:49;52,1
3027;49;31;04.10.2023 23:57;34,2
3028;27;4;05.10.2023 0:46;29,0
3029;2;3;05.10.2023 1:50;15,0
3030;7;42;05.10.2023 2:50;30,9
3031;41;8;05.10.2023 2:55;33,4
3032;4;6;05.10.2023 3:17;18,4
3033;62;41;05.10.2023 4:20;19,9
3034;6;6;05.10.2023 6:37;3,8
3035;20;21;05.10.2023 6:48;53,2
3036;10;34;05.10.2023 8:40;29,7
3037;57;34;05.10.2023 10:14;49,8
3038;25;13;05.10.2023 12:35;46,0
3039;53;35;05.10.2023 13:44;2,8
3040;52;39;05.10.2023 14:08;41,1
3041;21;8;05.10.2023 15:32;57,6
3042;40;8;05.10.2023 16:07;56,6
3043;40;8;05.10.2023 18:27;59,6
3044;53;10;05.10.2023 18:34;18,3
3045;9;30;05.10.2023 19:01;38,1
3046;60;13;05.10.2023 19:24;11,1
3047;42;25;05.10.2023 19:38;46,0
3048;13;2;05.10.2023 20:07;27,9
3049;43;32;05.10.2023 23:33;30,2
3050;44;32;05.10.2023 23:37;3,6
3051;35;36;06.10.2023 0:15;24,5
3052;52;39;06.10.2023 0:30;41,0
3053;55;30;06.10.2023 5:46;16,9
3054;8;37;06.10.2023 6:25;33,1
3055;16;33;06.10.2023 7:54;6,4
3056;1;24;06.10.2023 7:57;10,7
3057;44;6;06.10.2023 9:12;18,9
3058;8;8;06.10.2023 10:17;17,5
3059;6;6;06.10.2023 13:58;10,9
3060;22;16;06.10.2023 14:31;55,4
3061;37;35;06.10.2023 20:09;30,0
3062;27;17;06.10.2023 20:59;55,0
3063;34;32;06.10.2023 22:49;45,1
3064;5;5;07.10.2023 1:07;58,0
3065;35;5;07.10.2023 3:19;8,9
3066;63;13;07.10.2023 5:33;12,4
3067;53;14;07.10.2023 7:03;43,2
3068;7;16;07.10.2023 10:32;48,0
3069;33;39;07.10.2023 11:05;48,4
3070;47;29;07.10.2023 11:23;9,7
3071;6;32;07.10.2023 12:39;25,5
3072;56;14;07.10.2023 12:53;4,9
3073;46;10;07.10.2023 15:04;5,5
3074;48;21;07.10.2023 15:50;37,3
3075;58;2;07.10.2023 16:17;21,3
3076;19;18;07.10.2023 16:18;27,0
3077;6;32;07.10.2023 16:27;49,6
3078;22;1;07.10.2023 18:30;49,4
3079;58;4;07.10.2023 19:12;31,7
3080;49;27;07.10.2023 20:27;57,1
3081;46;41;07.10.2023 20:31;48,5
3082;18;21;07.10.2023 21:11;50,2
3083;50;4;07.10.2023 22:17;40,1
3084;56;21;07.10.2023 22:56;1,6
3085;40;8;07.10.2023 23:07;14,6
3086;15;10;08.10.2023 2:21;13,7
3087;9;20;08.10.2023 3:46;20,2
3088;60;26;08.10.2023 4:25;27,5
3089;31;13;08.10.2023 8:59;14,7
3090;18;19;08.10.2023 10:38;43,3
3091;52;39;08.10.2023 11:55;59,0
3092;18;14;08.10.2023 15:50;37,4
3093;19;3;08.10.2023 16:39;55,1
3094;17;6;08.10.2023 17:06;56,9
3095;58;17;08.10.2023 18:10;18,5
3096;47;20;08.10.2023 19:02;35,6
3097;12;29;08.10.2023 19:10;8,9
3098;56;14;08.10.2023 19:36;4,3
3099;33;39;08.10.2023 20:22;54,5
3100;31;23;08.10.2023 20:22;6,1
3101;8;37;08.10.2023 20:35;56,6
3102;19;34;08.10.2023 20:46;27,3
3103;43;6;08.10.2023 21:16;52,5
3104;8;40;08.10.2023 21:40;25,5
3105;62;21;08.10.2023 22:37;13,6
3106;34;6;08.10.2023 22:41;10,2
3107;51;8;09.10.2023 0:43;25,3
3108;58;39;09.10.2023 1:08;36,9
3109;30;36;09.10.2023 2:35;16,0
3110;54;40;09.10.2023 3:10;43,6
3111;9;27;09.10.2023 5:52;39,9
3112;39;40;09.10.2023 7:04;19,1
3113;7;16;09.10.2023 7:04;44,2
3114;36;32;09.10.2023 7:13;35,0
3115;2;12;09.10.2023 9:04;43,5
3116;54;37;09.10.2023 9:39;44,5
3117;61;17;09.10.2023 10:54;47,4
3118;59;4;09.10.2023 10:59;38,3
3119;26;39;09.10.2023 11:23;59,3
3120;55;27;09.10.2023 13:55;5,7
3121;43;32;09.10.2023 14:57;14,9
3122;17;32;09.10.2023 19:09;8,1
3123;23;37;09.10.2023 19:11;59,3
3124;50;4;09.10.2023 21:26;20,3
3125;13;2;10.10.2023 0:11;35,1
3126;27;2;10.10.2023 1:17;42,7
3127;57;3;10.10.2023 2:06;34,8
3128;22;25;10.10.2023 2:20;44,2
3129;58;9;10.10.2023 2:35;10,2
3130;43;6;10.10.2023 2:37;10,1
3131;58;39;10.10.2023 2:58;8,5
3132;60;28;10.10.2023 4:37;56,3
3133;53;21;10.10.2023 6:36;59,5
3134;23;40;10.10.2023 9:15;57,4
3135;21;11;10.10.2023 10:27;51,4
3136;50;4;10.10.2023 11:15;48,5
3137;41;33;10.10.2023 11:38;51,0
3138;59;4;10.10.2023 11:42;8,4
3139;39;37;10.10.2023 12:27;10,7
3140;19;18;10.10.2023 12:27;53,4
3141;51;11;10.10.2023 13:08;16,3
3142;41;7;10.10.2023 16:56;28,2
3143;16;37;10.10.2023 18:54;29,7
3144;27;2;10.10.2023 20:58;6,8
3145;45;30;10.10.2023 21:24;55,5
3146;44;32;10.10.2023 21:42;54,3
3147;1;18;11.10.2023 0:48;18,4
3148;2;5;11.10.2023 1:13;41,9
3149;63;22;11.10.2023 1:45;21,0
3150;49;27;11.10.2023 1:49;32,7
3151;21;8;11.10.2023 2:17;31,3
3152;13;17;11.10.2023 2:50;23,7
3153;35;18;11.10.2023 3:43;4,2
3154;63;13;11.10.2023 4:19;33,1
3155;2;34;11.10.2023 4:35;24,4
3156;6;6;11.10.2023 5:11;59,3
3157;53;21;11.10.2023 6:06;1,9
3158;20;14;11.10.2023 6:23;44,2
3159;61;4;11.10.2023 7:17;55,6
3160;4;32;11.10.2023 9:37;25,0
3161;44;32;11.10.2023 10:43;12,3
3162;12;31;11.10.2023 11:13;55,7
3163;29;6;11.10.2023 12:11;46,2
3164;23;11;11.10.2023 15:11;56,5
3165;52;39;11.10.2023 16:15;47,1
3166;21;11;11.10.2023 16:22;46,8
3167;3;6;11.10.2023 17:06;37,7
3168;32;14;11.10.2023 17:40;6,6
3169;56;14;11.10.2023 18:28;3,3
3170;57;18;11.10.2023 20:13;2,8
3171;49;30;11.10.2023 20:23;39,9
3172;42;25;11.10.2023 20:33;43,6
3173;1;24;11.10.2023 23:06;57,5
3174;20;21;11.10.2023 23:30;42,7
3175;30;3;12.10.2023 1:04;52,9
3176;27;9;12.10.2023 3:37;5,8
3177;47;20;12.10.2023 4:05;47,1
3178;18;14;12.10.2023 4:30;55,4
3179;58;9;12.10.2023 5:01;48,9
3180;62;10;12.10.2023 5:11;48,0
3181;27;9;12.10.2023 6:04;47,7
3182;63;13;12.10.2023 9:25;55,5
3183;4;32;12.10.2023 9:37;34,7
3184;13;2;12.10.2023 11:45;17,9
3185;21;37;12.10.2023 11:49;45,2
3186;2;36;12.10.2023 12:01;16,9
3187;43;32;12.10.2023 12:18;28,2
3188;39;11;12.10.2023 13:10;28,2
3189;22;42;12.10.2023 13:54;48,2
3190;30;5;12.10.2023 15:02;8,7
3191;22;42;12.10.2023 15:17;31,6
3192;33;2;12.10.2023 16:57;16,7
3193;5;34;12.10.2023 17:28;50,3
3194;63;28;12.10.2023 18:34;18,2
3195;31;23;12.10.2023 18:41;52,2
3196;6;32;12.10.2023 19:19;25,2
3197;55;20;13.10.2023 3:40;7,9
3198;2;12;13.10.2023 6:01;55,2
3199;51;33;13.10.2023 6:26;31,0
3200;31;22;13.10.2023 10:52;55,0
3201;16;7;13.10.2023 11:00;35,7
3202;36;6;13.10.2023 11:08;49,3
3203;12;31;13.10.2023 13:19;28,5
3204;35;12;13.10.2023 14:03;21,7
3205;25;23;13.10.2023 14:06;53,2
3206;54;7;13.10.2023 14:43;58,5
3207;4;32;13.10.2023 15:12;58,0
3208;21;11;13.10.2023 15:31;52,2
3209;50;39;13.10.2023 15:39;9,1
3210;45;20;13.10.2023 15:52;22,9
3211;39;40;13.10.2023 16:12;38,9
3212;35;3;13.10.2023 16:19;53,6
3213;48;35;13.10.2023 19:44;44,5
